	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d
84	37.57	1.21	-2.92	0.56	1.12	1.53	34.12	0.08	3.33	0.58	2.98	1.49	49.44	0.67	2.86	1.01	-21.05	2.60	73.25	1.11	-8.61	0.49	-5.33	0.44	34.78	1.45	-1.35	1.57	-27.88	2.45	75.40	2.58	-6.94	1.35	-12.81	1.30	36.50	-2.41	0.68	34.16	2.72	3.26	49.77	3.02	-20.59	73.62	-8.54	-4.91	35.85	-2.94	-26.71	76.24	-6.05	-11.81	38.89	-2.81	-0.13	34.03	3.88	1.37	49.88	1.79	-18.71	71.99	-8.16	-5.29	33.13	0.20	-26.23	72.51	-8.49	-14.28	37.32	-3.53	2.83	34.17	3.38	4.32	48.67	3.79	-23.85	74.13	-9.13	-5.79	35.35	-1.33	-30.70	77.45	-6.28	-12.33
85	37.62	1.11	-2.65	0.64	1.26	1.48	33.94	0.21	3.19	0.52	3.55	1.50	44.96	0.64	2.80	0.98	-21.75	2.45	73.20	1.03	-8.67	0.40	-5.45	0.39	29.93	1.53	-1.36	1.30	-29.65	2.36	75.26	2.56	-7.11	1.33	-13.04	1.21	36.71	-2.10	1.08	34.11	2.64	3.54	45.44	3.04	-21.44	73.63	-8.74	-5.07	31.10	-2.58	-28.23	76.12	-6.26	-12.17	38.86	-2.51	-0.11	33.70	3.69	2.06	45.20	1.72	-19.46	72.02	-8.24	-5.42	28.21	0.01	-28.34	72.38	-8.64	-14.43	37.30	-3.36	2.83	34.00	3.23	5.06	44.23	3.65	-24.34	73.94	-9.03	-5.84	30.49	-1.52	-32.37	77.28	-6.43	-12.54
86	37.47	1.01	-2.46	0.73	1.38	1.43	33.57	0.36	2.98	0.43	4.03	1.48	40.14	0.66	2.59	0.95	-22.39	2.25	73.03	0.97	-8.75	0.32	-5.54	0.35	24.94	1.57	-1.15	1.02	-31.34	2.12	75.00	2.48	-7.29	1.31	-13.23	1.10	36.74	-1.84	1.49	33.90	2.54	3.76	40.78	2.87	-22.27	73.51	-8.91	-5.20	26.20	-2.04	-29.78	75.86	-6.54	-12.47	38.61	-2.28	-0.10	33.19	3.40	2.70	40.18	1.54	-20.20	71.91	-8.39	-5.51	23.18	-0.03	-30.49	72.21	-8.81	-14.50	37.05	-3.27	2.75	33.64	3.00	5.63	39.46	3.37	-24.70	73.68	-8.96	-5.90	25.45	-1.39	-33.75	76.94	-6.54	-12.73
87	37.10	0.91	-2.35	0.83	1.49	1.38	33.06	0.51	2.73	0.31	4.40	1.45	35.04	0.71	2.29	0.88	-22.97	2.00	72.77	0.96	-8.85	0.21	-5.60	0.33	19.90	1.60	-0.73	0.74	-32.79	1.77	74.63	2.36	-7.41	1.31	-13.39	1.01	36.56	-1.64	1.92	33.55	2.41	3.92	35.82	2.56	-23.04	73.28	-9.00	-5.30	21.23	-1.34	-31.20	75.48	-6.78	-12.73	38.16	-2.16	-0.06	32.53	3.03	3.24	34.87	1.31	-20.95	71.66	-8.60	-5.55	18.13	0.10	-32.47	71.97	-8.92	-14.56	36.59	-3.26	2.61	33.11	2.74	6.02	34.44	3.00	-24.93	73.37	-8.94	-5.95	20.35	-0.95	-34.70	76.45	-6.53	-12.90
88	36.57	0.84	-2.32	0.93	1.63	1.35	32.47	0.66	2.46	0.16	4.62	1.39	29.73	0.76	1.94	0.78	-23.48	1.68	72.44	0.99	-8.93	0.09	-5.65	0.31	14.94	1.61	-0.13	0.49	-33.84	1.40	74.17	2.22	-7.40	1.35	-13.55	0.97	36.22	-1.50	2.37	33.12	2.28	4.00	30.61	2.16	-23.72	72.95	-8.97	-5.39	16.32	-0.52	-32.32	75.00	-6.90	-12.94	37.53	-2.13	0.08	31.80	2.60	3.64	29.35	1.08	-21.69	71.30	-8.82	-5.57	13.17	0.42	-34.10	71.65	-8.92	-14.66	35.95	-3.33	2.44	32.51	2.48	6.21	29.23	2.59	-25.04	73.06	-8.98	-6.00	15.35	-0.29	-35.08	75.86	-6.36	-13.05
89	35.91	0.80	-2.37	1.01	1.83	1.32	31.88	0.79	2.19	0.06	4.70	1.32	24.33	0.82	1.59	0.64	-23.91	1.32	72.05	1.03	-8.95	0.13	-5.70	0.31	10.22	1.61	0.61	0.28	-34.38	1.18	73.63	2.10	-7.23	1.41	-13.74	0.98	35.74	-1.45	2.86	32.65	2.15	3.99	25.27	1.70	-24.29	72.54	-8.81	-5.46	11.60	0.37	-33.03	74.44	-6.86	-13.14	36.78	-2.20	0.34	31.07	2.16	3.87	23.74	0.90	-22.43	70.86	-8.98	-5.58	8.45	0.92	-35.24	71.24	-8.79	-14.86	35.21	-3.46	2.28	31.92	2.25	6.22	23.98	2.16	-25.00	72.74	-9.06	-6.05	10.61	0.53	-34.87	75.20	-6.04	-13.20
90	35.19	0.78	-2.49	1.08	2.10	1.30	31.35	0.88	1.94	0.18	4.63	1.27	19.01	0.88	1.22	0.49	-24.23	0.95	71.62	1.09	-8.91	0.33	-5.79	0.31	5.91	1.57	1.41	0.14	-34.42	1.30	73.04	2.00	-6.97	1.49	-13.98	1.03	35.19	-1.49	3.37	32.18	2.02	3.89	19.96	1.22	-24.74	72.08	-8.53	-5.57	7.24	1.28	-33.28	73.85	-6.68	-13.38	35.97	-2.37	0.77	30.43	1.74	3.92	18.23	0.73	-23.14	70.38	-9.03	-5.65	4.17	1.55	-35.83	70.76	-8.58	-15.17	34.42	-3.63	2.16	31.42	2.06	6.09	18.84	1.72	-24.80	72.40	-9.16	-6.15	6.31	1.40	-34.15	74.50	-5.64	-13.40
91	34.49	0.77	-2.67	1.11	2.44	1.32	30.95	0.91	1.74	0.31	4.46	1.23	13.98	0.90	0.84	0.38	-24.44	0.66	71.16	1.11	-8.82	0.54	-5.95	0.31	2.17	1.48	2.22	0.07	-34.03	1.63	72.44	1.91	-6.70	1.56	-14.30	1.10	34.61	-1.60	3.90	31.77	1.91	3.68	14.88	0.72	-25.08	71.56	-8.22	-5.71	3.39	2.15	-33.10	73.25	-6.48	-13.65	35.19	-2.59	1.33	29.97	1.39	3.82	13.07	0.54	-23.77	69.90	-8.98	-5.83	0.52	2.27	-35.92	70.26	-8.36	-15.58	33.67	-3.82	2.09	31.10	1.93	5.87	14.00	1.26	-24.47	72.02	-9.25	-6.30	2.61	2.26	-33.09	73.81	-5.27	-13.68
92	33.88	0.76	-2.86	1.10	2.83	1.36	30.72	0.87	1.62	0.41	4.21	1.21	9.49	0.87	0.42	0.32	-24.56	0.69	70.68	1.09	-8.73	0.70	-6.19	0.31	-0.82	1.31	2.99	0.05	-33.39	1.98	71.89	1.81	-6.54	1.58	-14.68	1.16	34.09	-1.78	4.41	31.44	1.84	3.40	10.25	0.21	-25.33	71.01	-7.97	-5.92	0.21	2.94	-32.59	72.68	-6.33	-13.96	34.52	-2.82	2.01	29.75	1.15	3.63	8.54	0.27	-24.32	69.46	-8.87	-6.12	-2.29	2.99	-35.64	69.81	-8.22	-16.02	33.03	-3.99	2.08	30.97	1.87	5.61	9.68	0.79	-24.03	71.57	-9.34	-6.52	-0.37	3.03	-31.93	73.18	-5.08	-14.06
93	33.44	0.76	-3.03	1.06	3.26	1.43	30.67	0.78	1.59	0.46	3.97	1.23	5.78	0.77	-0.02	0.31	-24.64	1.02	70.20	1.03	-8.69	0.79	-6.49	0.32	-2.94	1.06	3.64	0.04	-32.67	2.24	71.44	1.71	-6.52	1.54	-15.06	1.19	33.69	-1.98	4.87	31.21	1.84	3.09	6.34	-0.28	-25.57	70.44	-7.87	-6.16	-2.16	3.60	-31.88	72.18	-6.29	-14.27	34.05	-3.01	2.75	29.78	1.06	3.45	4.90	-0.10	-24.79	69.08	-8.78	-6.51	-4.15	3.64	-35.20	69.49	-8.16	-16.43	32.59	-4.10	2.15	31.03	1.87	5.37	6.10	0.32	-23.56	71.09	-9.43	-6.79	-2.53	3.67	-30.93	72.65	-5.11	-14.48
94	33.22	0.76	-3.14	0.97	3.68	1.48	30.77	0.64	1.66	0.47	3.79	1.27	3.07	0.59	-0.46	0.31	-24.75	1.42	69.78	0.92	-8.74	0.79	-6.79	0.34	-4.15	0.73	4.11	0.02	-32.07	2.39	71.16	1.59	-6.61	1.42	-15.38	1.19	33.46	-2.17	5.26	31.06	1.93	2.80	3.37	-0.74	-25.86	69.91	-7.95	-6.41	-3.65	4.09	-31.12	71.83	-6.34	-14.53	33.83	-3.12	3.48	30.03	1.12	3.35	2.39	-0.52	-25.23	68.80	-8.75	-6.91	-5.00	4.12	-34.79	69.34	-8.14	-16.74	32.37	-4.11	2.31	31.22	1.94	5.23	3.45	-0.13	-23.15	70.63	-9.52	-7.07	-3.82	4.13	-30.30	72.30	-5.34	-14.87
95	33.22	0.76	-3.14	0.86	4.10	1.50	30.96	0.52	1.84	0.43	3.76	1.34	1.48	0.37	-0.83	0.28	-24.96	1.80	69.47	0.81	-8.86	0.73	-7.02	0.38	-4.47	0.38	4.38	0.01	-31.70	2.47	71.06	1.46	-6.74	1.27	-15.56	1.17	33.43	-2.30	5.56	30.99	2.11	2.61	1.50	-1.08	-26.26	69.51	-8.17	-6.59	-4.23	4.39	-30.43	71.67	-6.41	-14.67	33.86	-3.11	4.18	30.43	1.35	3.43	1.10	-0.88	-25.71	68.64	-8.80	-7.20	-4.91	4.38	-34.55	69.39	-8.15	-16.88	32.38	-4.01	2.57	31.47	2.06	5.22	1.85	-0.52	-22.91	70.27	-9.62	-7.28	-4.28	4.36	-30.13	72.12	-5.67	-15.11
96	33.40	0.76	-3.03	0.73	4.52	1.45	31.17	0.44	2.12	0.35	3.88	1.42	1.03	0.28	-1.06	0.22	-25.33	2.12	69.30	0.73	-9.02	0.65	-7.09	0.38	-4.02	0.05	4.42	0.06	-31.63	2.55	71.14	1.34	-6.89	1.14	-15.55	1.13	33.55	-2.33	5.80	30.95	2.39	2.56	0.78	-1.26	-26.78	69.27	-8.43	-6.65	-3.97	4.49	-29.91	71.71	-6.46	-14.66	34.07	-2.97	4.83	30.88	1.73	3.70	0.99	-1.09	-26.32	68.58	-8.91	-7.27	-4.04	4.39	-34.56	69.61	-8.18	-16.81	32.57	-3.78	2.94	31.67	2.25	5.38	1.33	-0.82	-22.90	70.05	-9.73	-7.36	-4.06	4.37	-30.43	72.10	-6.03	-15.17
97	33.67	0.75	-2.81	0.60	4.92	1.34	31.31	0.42	2.51	0.27	4.16	1.49	1.58	0.41	-1.10	0.13	-25.86	2.37	69.24	0.73	-9.21	0.60	-6.95	0.38	-3.00	0.36	4.25	0.13	-31.84	2.65	71.33	1.22	-7.06	1.07	-15.33	1.06	33.76	-2.26	5.95	30.91	2.76	2.69	1.11	-1.23	-27.40	69.19	-8.70	-6.54	-3.02	4.40	-29.62	71.93	-6.51	-14.48	34.36	-2.72	5.42	31.28	2.24	4.13	1.84	-1.08	-27.06	68.54	-9.05	-7.02	-2.63	4.17	-34.78	69.93	-8.29	-16.52	32.88	-3.45	3.41	31.75	2.52	5.67	1.80	-0.98	-23.13	69.99	-9.87	-7.28	-3.35	4.17	-31.11	72.13	-6.38	-14.99
98	33.95	0.70	-2.49	0.49	5.28	1.17	31.34	0.44	2.98	0.21	4.53	1.53	2.90	0.55	-0.94	0.08	-26.50	2.53	69.20	0.82	-9.40	0.59	-6.56	0.43	-1.64	0.74	3.91	0.22	-32.25	2.77	71.52	1.11	-7.30	1.07	-14.91	0.98	34.00	-2.10	6.01	30.84	3.22	2.96	2.28	-0.99	-28.04	69.18	-8.94	-6.23	-1.61	4.16	-29.59	72.24	-6.60	-14.16	34.62	-2.34	5.91	31.55	2.85	4.62	3.36	-0.85	-27.87	68.39	-9.19	-6.41	-0.92	3.75	-35.12	70.24	-8.53	-16.02	33.22	-3.04	3.93	31.64	2.88	6.02	3.04	-0.98	-23.59	70.04	-10.07	-7.05	-2.40	3.83	-32.03	72.08	-6.76	-14.56
99	34.17	0.62	-2.10	0.41	5.51	0.96	31.22	0.48	3.54	0.20	4.89	1.51	4.65	0.62	-0.62	0.21	-27.13	2.56	69.02	1.03	-9.63	0.64	-5.97	0.62	-0.21	1.15	3.49	0.31	-32.71	2.82	71.57	1.05	-7.64	1.12	-14.31	0.89	34.20	-1.84	5.90	30.70	3.74	3.30	3.97	-0.58	-28.60	69.08	-9.21	-5.75	-0.01	3.82	-29.76	72.49	-6.82	-13.72	34.78	-1.88	6.22	31.65	3.54	5.04	5.19	-0.43	-28.61	67.96	-9.31	-5.50	0.82	3.22	-35.39	70.42	-8.91	-15.33	33.53	-2.58	4.42	31.31	3.33	6.32	4.79	-0.84	-24.17	70.03	-10.36	-6.67	-1.45	3.42	-32.98	71.79	-7.18	-13.88
100	34.29	0.51	-1.64	0.40	5.54	0.76	30.92	0.56	4.15	0.24	5.12	1.42	6.50	0.60	-0.21	0.34	-27.56	2.44	68.51	1.33	-9.88	0.77	-5.26	0.90	1.05	1.58	3.04	0.38	-33.02	2.73	71.29	1.12	-8.04	1.14	-13.55	0.81	34.31	-1.50	5.56	30.47	4.30	3.63	5.83	-0.09	-28.89	68.68	-9.53	-5.15	1.51	3.43	-30.02	72.49	-7.18	-13.21	34.79	-1.33	6.29	31.55	4.27	5.26	6.97	0.06	-29.05	67.10	-9.35	-4.42	2.35	2.66	-35.35	70.28	-9.34	-14.47	33.77	-2.09	4.77	30.74	3.87	6.46	6.69	-0.59	-24.75	69.76	-10.77	-6.21	-0.71	3.02	-33.70	71.10	-7.60	-12.96
101	34.26	0.37	-1.13	0.45	5.30	0.66	30.44	0.70	4.80	0.26	5.16	1.25	8.17	0.54	0.19	0.43	-27.60	2.12	67.57	1.62	-10.09	1.05	-4.54	1.16	1.98	2.01	2.64	0.44	-32.96	2.45	70.57	1.30	-8.40	1.10	-12.71	0.80	34.29	-1.08	4.93	30.13	4.87	3.89	7.55	0.37	-28.72	67.84	-9.84	-4.54	2.69	3.05	-30.17	72.07	-7.65	-12.69	34.62	-0.72	6.06	31.25	5.01	5.20	8.51	0.50	-28.92	65.83	-9.18	-3.38	3.54	2.17	-34.76	69.73	-9.66	-13.52	33.88	-1.60	4.92	29.96	4.50	6.39	8.46	-0.30	-25.15	69.03	-11.23	-5.71	-0.28	2.70	-33.95	69.92	-7.89	-11.91
